cycle,state,district,margin,winner_party
2020,PA,06,-12.11,D
2020,PA,07,-3.73,D
2020,PA,08,-3.55,D
2020,PA,09,37.96,R
2020,PA,10,6.62,R
2020,PA,11,26.25,R
2020,PA,12,41.69,R
2020,PA,13,46.97,R
2020,PA,14,29.39,R
2020,PA,15,46.92,R
2020,PA,16,18.68,R
2020,PA,17,-2.29,D
2020,PA,18,-38.5,D
2020,PR,01,0.0,O
2020,RI,01,-70.83,D
2020,RI,02,-16.7,D
2020,SC,01,1.27,R
2020,SC,02,13.07,R
2020,SC,03,42.52,R
2020,SC,04,24.71,R
2020,SC,05,20.21,R
2020,SC,06,-37.36,D
2020,SC,07,23.66,R
2020,SD,01,80.96,R
2020,TN,01,52.24,R
2020,TN,02,36.59,R
2020,TN,03,36.8,R
2020,TN,04,33.33,R
2020,TN,05,-99.99,D
2020,TN,06,49.69,R
2020,TN,07,42.59,R
2020,TN,08,38.97,R
2020,TN,09,-57.27,D
2020,TX,01,45.16,R
2020,TX,02,12.82,R
2020,TX,03,12.2,R
2020,TX,04,52.55,R
2020,TX,05,26.07,R
2020,TX,06,8.82,R
2020,TX,07,-3.33,D
2020,TX,08,47.04,R
2020,TX,09,-53.85,D
2020,TX,10,7.13,R
2020,TX,11,61.41,R
2020,TX,12,30.68,R
2020,TX,13,60.93,R
2020,TX,14,23.28,R
2020,TX,15,-2.88,D
2020,TX,16,-29.44,D
2020,TX,17,14.93,R
2020,TX,18,-49.79,D
2020,TX,19,51.92,R
2020,TX,20,-31.56,D
2020,TX,21,6.6,R
2020,TX,22,6.93,R
2020,TX,23,3.96,R
2020,TX,24,1.33,R
2020,TX,25,13.82,R
2020,TX,26,23.36,R
2020,TX,27,28.12,R
2020,TX,28,-19.32,D
2020,TX,29,-43.76,D
2020,TX,30,-59.08,D
2020,TX,31,9.14,R
2020,TX,32,-6.02,D
2020,TX,33,-41.67,D
2020,TX,34,-13.59,D
2020,TX,35,-35.43,D
2020,TX,36,49.35,R
2020,UT,01,39.08,R
2020,UT,02,22.37,R
2020,UT,03,41.96,R
2020,UT,04,1.0,R
2020,VA,01,16.44,R
2020,VA,02,-5.75,D
2020,VA,03,-36.92,D
2020,VA,04,-23.39,D
2020,VA,05,5.14,R
2020,VA,06,29.3,R
2020,VA,07,-1.82,D
2020,VA,08,-51.81,D
2020,VA,09,93.98,R
2020,VA,10,-13.14,D
2020,VA,11,-43.06,D
2020,VT,01,-38.55,D
2020,WA,01,-17.23,D
2020,WA,02,-26.41,D
2020,WA,03,12.98,R
2020,WA,04,32.58,R
2020,WA,05,22.77,R
2020,WA,06,-18.85,D
2020,WA,07,-66.22,D
2020,WA,08,-3.57,D
2020,WA,09,-48.44,D
2020,WA,10,-84.89,D
2020,WI,01,18.69,R
2020,WI,02,-39.42,D
2020,WI,03,-2.66,D
2020,WI,04,-51.94,D
2020,WI,05,20.27,R
2020,WI,06,18.5,R
2020,WI,07,21.52,R
2020,WI,08,28.39,R
2020,WV,01,37.95,R
2020,WV,02,26.15,R
2020,WV,03,42.67,R
2020,WY,01,42.78,R
2022,AK,01,-2.39,D
2022,AL,01,83.61,R
2022,AL,02,39.93,R
2022,AL,03,46.08,R
2022,AL,04,70.48,R
2022,AL,05,37.54,R
2022,AL,06,83.73,R
2022,AL,07,-28.78,D
2022,AR,01,47.6,R
2022,AR,02,24.79,R
2022,AR,03,30.8,R
2022,AR,04,44.81,R
2022,AZ,01,0.88,R
2022,AZ,02,7.74,R
2022,AZ,03,-53.96,D
2022,AZ,04,-12.21,D
2022,AZ,05,19.35,R
2022,AZ,06,1.5,R
2022,AZ,07,-29.09,D
2022,AZ,08,96.5,R
2022,AZ,09,97.77,R
2022,CA,01,24.15,R
2022,CA,02,-48.81,D
2022,CA,03,7.3,R
2022,CA,04,-35.6,D
2022,CA,05,22.62,R
2022,CA,06,-11.89,D
2022,CA,07,-36.52,D
2022,CA,08,-51.46,D
2022,CA,09,-9.63,D
2022,CA,10,-78.93,D
2022,CA,11,-67.9,D
2022,CA,12,-80.95,D
2022,CA,13,0.42,R
2022,CA,14,-38.68,D
2022,CA,15,-100.0,D
2022,CA,16,-100.0,D
2022,CA,17,-100.0,D
2022,CA,18,-31.71,D
2022,CA,19,-37.3,D
2022,CA,20,34.49,R
2022,CA,21,-8.36,D
2022,CA,22,3.05,R
2022,CA,23,22.05,R
2022,CA,24,-21.13,D
2022,CA,25,-14.76,D
2022,CA,26,-9.06,D
2022,CA,27,6.48,R
2022,CA,28,-32.47,D
2022,CA,29,-100.0,D
2022,CA,30,-100.0,D
2022,CA,31,-19.08,D
2022,CA,32,-38.34,D
2022,CA,33,-15.42,D
2022,CA,34,-100.0,D
2022,CA,35,-14.73,D
2022,CA,36,-39.5,D
2022,CA,37,-100.0,D
2022,CA,38,-16.18,D
2022,CA,39,-15.35,D
2022,CA,40,13.67,R
2022,CA,41,4.69,R
2022,CA,42,-36.74,D
2022,CA,43,-54.66,D
2022,CA,44,-44.41,D
2022,CA,45,4.83,R
2022,CA,46,-23.58,D
2022,CA,47,-3.43,D
2022,CA,48,20.72,R
2022,CA,49,-5.26,D
2022,CA,50,-25.68,D
2022,CA,51,-23.73,D
2022,CA,52,-100.0,D
2022,CO,01,-62.77,D
2022,CO,02,-41.97,D
2022,CO,03,0.17,R
2022,CO,04,24.37,R
2022,CO,05,15.67,R
2022,CO,06,-23.17,D
2022,CO,07,-14.99,D
2022,CO,08,-0.69,D
2022,CT,01,-21.88,D
2022,CT,02,-18.05,D
2022,CT,03,-16.16,D
2022,CT,04,-19.88,D
2022,CT,05,-0.19,D
2022,DE,01,-12.5,D
2022,FL,01,35.72,R
2022,FL,02,19.6,R
2022,FL,03,26.23,R
2022,FL,04,20.9,R
2022,FL,06,75.33,R
2022,FL,07,17.07,R
2022,FL,08,29.82,R
2022,FL,09,-7.27,D
2022,FL,10,-19.56,D
2022,FL,11,27.66,R
2022,FL,12,40.75,R
2022,FL,13,8.08,R
2022,FL,14,-13.8,D
2022,FL,15,17.09,R
2022,FL,16,24.3,R
2022,FL,17,28.32,R
2022,FL,18,74.67,R
2022,FL,19,36.01,R
2022,FL,20,-44.63,D
2022,FL,21,27.01,R
2022,FL,22,-10.22,D
2022,FL,23,-4.76,D
2022,FL,24,-43.57,D
2022,FL,25,-10.19,D
2022,FL,26,41.75,R
2022,FL,27,14.59,R
2022,FL,28,27.37,R
2022,GA,01,18.29,R
2022,GA,02,-9.95,D
2022,GA,03,37.5,R
2022,GA,04,-56.97,D
2022,GA,05,-64.96,D
2022,GA,06,24.44,R
2022,GA,07,-22.11,D
2022,GA,08,37.15,R
2022,GA,09,44.71,R
2022,GA,10,29.07,R
2022,GA,11,25.2,R
2022,GA,12,19.19,R
2022,GA,13,-63.55,D
2022,GA,14,31.73,R
2022,HI,01,-45.62,D
2022,HI,02,-25.59,D
2022,IA,01,6.71,R
2022,IA,02,8.16,R
2022,IA,03,0.68,R
2022,IA,04,35.98,R
2022,ID,01,45.01,R
2022,ID,02,27.18,R
2022,IL,01,-34.07,D
2022,IL,02,-34.26,D
2022,IL,03,-37.0,D
2022,IL,04,-40.35,D
2022,IL,05,-40.75,D
2022,IL,06,-8.72,D
2022,IL,07,-99.94,D
2022,IL,08,-13.78,D
2022,IL,09,-43.39,D
2022,IL,10,-26.0,D
2022,IL,11,-12.91,D
2022,IL,12,50.0,R
2022,IL,13,-13.23,D
2022,IL,14,-8.32,D
2022,IL,15,42.29,R
2022,IL,16,32.66,R
2022,IL,17,-3.97,D
2022,IN,01,-5.68,D
2022,IN,02,32.2,R
2022,IN,03,35.23,R
2022,IN,04,36.43,R
2022,IN,05,22.14,R
2022,IN,06,35.06,R
2022,IN,07,-36.35,D
2022,IN,08,34.2,R
2022,IN,09,29.95,R
2022,KS,01,35.33,R
2022,KS,02,15.28,R
2022,KS,03,-12.18,D
2022,KS,04,26.68,R
2022,KY,01,49.81,R
2022,KY,02,43.72,R
2022,KY,03,-23.99,D
2022,KY,04,33.99,R
2022,KY,05,64.35,R
2022,KY,06,29.07,R
2022,MA,01,-22.47,D
2022,MA,02,-31.66,D
2022,MA,03,-26.22,D
2022,MA,04,-69.24,D
2022,MA,05,-46.51,D
2022,MA,06,-27.04,D
2022,MA,07,-65.69,D
2022,MA,08,-37.9,D
2022,MA,09,-17.95,D
2022,MD,01,11.3,R
2022,MD,02,-18.6,D
2022,MD,03,-20.48,D
2022,MD,04,-80.45,D
2022,MD,05,-31.95,D
2022,MD,06,-9.56,D
2022,MD,07,-64.34,D
2022,MD,08,-62.03,D
2022,ME,01,-25.27,D
2022,ME,02,-4.91,D
2022,MI,01,22.57,R
2022,MI,02,29.39,R
2022,MI,03,-12.91,D
2022,MI,04,11.89,R
2022,MI,05,27.45,R
2022,MI,06,-31.78,D
2022,MI,07,-5.42,D
2022,MI,08,-10.13,D
2022,MI,09,30.73,R
2022,MI,10,0.49,R
2022,MI,11,-22.64,D
2022,MI,12,-44.58,D
2022,MI,13,-47.12,D
2022,MN,01,11.52,R
2022,MN,02,-5.23,D
2022,MN,03,-19.19,D
2022,MN,04,-35.33,D
2022,MN,05,-49.8,D
2022,MN,06,24.17,R
2022,MN,07,39.33,R
2022,MN,08,14.46,R
2022,MO,01,-48.53,D
2022,MO,02,11.84,R
2022,MO,03,30.22,R
2022,MO,04,45.01,R
2022,MO,05,-24.58,D
2022,MO,06,42.84,R
2022,MO,07,44.1,R
2022,MO,08,54.09,R
2022,MS,01,45.95,R
2022,MS,02,-20.2,D
2022,MS,03,41.48,R
2022,MS,04,48.74,R
2022,MT,01,3.16,R
2022,MT,02,36.4,R
2022,NC,01,-4.74,D
2022,NC,02,-29.36,D
2022,NC,03,33.81,R
2022,NC,04,-33.81,D
2022,NC,05,26.31,R
2022,NC,06,-8.85,D
2022,NC,07,15.42,R
2022,NC,08,39.82,R
2022,NC,09,13.0,R
2022,NC,10,45.3,R
2022,NC,11,9.28,R
2022,NC,12,-25.49,D
2022,NC,13,-3.19,D
2022,NC,14,-15.41,D
2022,ND,01,62.2,R
2022,NE,01,15.82,R
2022,NE,02,2.67,R
2022,NE,03,62.51,R
2022,NH,01,-8.12,D
2022,NH,02,-11.72,D
2022,NJ,01,-27.14,D
2022,NJ,02,18.9,R
2022,NJ,03,-11.82,D
2022,NJ,04,35.55,R
2022,NJ,05,-10.41,D
2022,NJ,06,-16.44,D
2022,NJ,07,2.8,R
2022,NJ,08,-48.66,D
2022,NJ,09,-11.31,D
2022,NJ,10,-57.51,D
2022,NJ,11,-18.81,D
2022,NJ,12,-27.22,D
2022,NM,01,-11.51,D
2022,NM,02,-0.7,D
2022,NM,03,-16.31,D
2022,NV,01,-5.61,D
2022,NV,02,21.93,R
2022,NV,03,-3.97,D
2022,NV,04,-4.83,D
2022,NY,01,5.77,R
2022,NY,02,14.64,R
2022,NY,03,4.94,R
2022,NY,04,-0.54,D
2022,NY,05,-50.58,D
2022,NY,06,-29.62,D
2022,NY,07,-45.13,D
2022,NY,08,-43.12,D
2022,NY,09,-59.55,D
2022,NY,10,-66.23,D
2022,NY,11,18.94,R
2022,NY,12,-57.3,D
2022,NY,13,-81.65,D
2022,NY,14,-34.36,D
2022,NY,15,-59.49,D
2022,NY,16,-23.86,D
2022,NY,17,-2.65,D
2022,NY,18,-2.27,D
2022,NY,19,1.9,R
2022,NY,20,-11.84,D
2022,NY,21,13.1,R
2022,NY,22,-5.98,D
2022,NY,23,19.24,R
2022,NY,24,21.48,R
2022,NY,25,-11.18,D
2022,NY,26,-28.41,D
2022,OH,01,-5.52,D
2022,OH,02,49.01,R
2022,OH,03,-40.91,D
2022,OH,04,38.39,R
2022,OH,05,33.82,R
2022,OH,06,35.45,R
2022,OH,07,10.71,R
2022,OH,08,29.28,R
2022,OH,09,-13.27,D
2022,OH,10,23.33,R
2022,OH,11,-55.51,D
2022,OH,12,38.54,R
2022,OH,13,-5.35,D
2022,OH,14,23.48,R
2022,OH,15,13.92,R
2022,OK,01,26.48,R
2022,OK,02,49.06,R
2022,OK,03,49.08,R
2022,OK,04,33.5,R
2022,OK,05,21.6,R
2022,OR,01,-35.98,D
2022,OR,02,35.15,R
2022,OR,03,-43.63,D
2022,OR,04,-7.47,D
2022,OR,05,2.08,R
2022,OR,06,-2.45,D
2022,PA,01,9.73,R
2022,PA,02,-51.3,D
2022,PA,03,-95.14,D
2022,PA,04,-22.58,D
2022,PA,05,-30.16,D
2022,PA,06,-16.63,D
2022,PA,07,-1.97,D
2022,PA,08,-2.45,D
2022,PA,09,38.62,R
2022,PA,10,7.67,R
2022,PA,11,23.09,R
2022,PA,12,-12.39,D
2022,PA,13,100.0,R
2022,PA,14,100.0,R
2022,PA,15,39.88,R
2022,PA,16,18.72,R
2022,PA,17,-6.78,D
2022,RI,01,-28.24,D
2022,RI,02,-3.71,D
2022,SC,01,13.92,R
2022,SC,02,20.16,R
2022,SC,03,97.64,R
2022,SC,04,90.81,R
2022,SC,05,29.55,R
2022,SC,06,-24.19,D
2022,SC,07,29.7,R
2022,SD,01,77.42,R
2022,TN,01,58.61,R
2022,TN,02,35.82,R
2022,TN,03,38.18,R
2022,TN,04,44.83,R
2022,TN,05,13.52,R
2022,TN,06,32.66,R
2022,TN,07,21.82,R
2022,TN,08,49.69,R
2022,TN,09,-43.82,D
2022,TX,01,56.16,R
2022,TX,02,31.83,R
2022,TX,03,23.64,R
2022,TX,04,35.78,R
2022,TX,05,30.04,R
2022,TX,06,100.0,R
2022,TX,07,-27.59,D
2022,TX,08,37.52,R
2022,TX,09,-53.35,D
2022,TX,10,29.0,R
2022,TX,11,100.0,R
2022,TX,12,28.54,R
2022,TX,13,50.71,R
2022,TX,14,40.32,R
2022,TX,15,8.48,R
2022,TX,16,-26.93,D
2022,TX,17,32.97,R
2022,TX,18,-44.52,D
2022,TX,19,80.3,R
2022,TX,20,-36.85,D
2022,TX,21,25.68,R
2022,TX,22,26.68,R
2022,TX,23,17.1,R
2022,TX,24,19.5,R
2022,TX,25,100.0,R
2022,TX,26,69.29,R
2022,TX,27,28.89,R
2022,TX,28,-13.3,D
2022,TX,29,-42.81,D
2022,TX,30,-53.0,D
2022,TX,31,100.0,R
2022,TX,32,-30.71,D
2022,TX,33,-46.37,D
2022,TX,34,-8.5,D
2022,TX,35,-45.15,D
2022,TX,36,38.92,R
2022,TX,37,-55.79,D
2022,TX,38,27.43,R
2022,UT,01,33.95,R
2022,UT,02,25.7,R
2022,UT,03,34.87,R
2022,UT,04,28.71,R
2022,VA,01,13.01,R
2022,VA,02,3.4,R
2022,VA,03,-34.64,D
2022,VA,04,-30.02,D
2022,VA,05,15.33,R
2022,VA,06,28.95,R
2022,VA,07,-4.65,D
2022,VA,08,-48.77,D
2022,VA,09,46.7,R
2022,VA,10,-6.5,D
2022,VA,11,-33.68,D
2022,VT,01,-33.6,D
2022,WA,01,-27.09,D
2022,WA,02,-20.31,D
2022,WA,03,-0.82,D
2022,WA,04,35.26,R
2022,WA,05,19.26,R
2022,WA,06,-20.11,D
2022,WA,07,-71.19,D
2022,WA,08,-6.85,D
2022,WA,09,-43.41,D
2022,WA,10,-14.11,D
2022,WI,01,8.9,R
2022,WI,02,-44.08,D
2022,WI,03,3.7,R
2022,WI,04,-52.66,D
2022,WI,05,28.84,R
2022,WI,06,94.93,R
2022,WI,07,23.75,R
2022,WI,08,72.21,R
2022,WV,01,37.89,R
2022,WV,02,31.14,R
2022,WY,01,42.86,R
2024,AK,01,1.73,R
2024,AL,01,56.9,R
2024,AL,02,-9.19,D
2024,AL,03,97.93,R
2024,AL,04,98.79,R
2024,AL,05,95.39,R
2024,AL,06,40.75,R
2024,AL,07,-27.42,D
2024,AR,01,48.88,R
2024,AR,02,17.87,R
2024,AR,03,32.03,R
2024,AR,04,45.82,R
2024,AZ,01,3.81,R
2024,AZ,02,8.97,R
2024,AZ,03,-44.36,D
2024,AZ,04,-7.29,D
2024,AZ,05,20.78,R
2024,AZ,06,2.51,R
2024,AZ,07,-26.9,D
2024,AZ,08,13.0,R
2024,AZ,09,30.6,R
2024,CA,01,30.69,R
2024,CA,02,-43.77,D
2024,CA,03,10.93,R
2024,CA,04,-32.91,D
2024,CA,05,23.53,R
2024,CA,06,-15.24,D
2024,CA,07,-33.5,D
2024,CA,08,-47.94,D
2024,CA,09,-3.58,D
2024,CA,10,-32.95,D
2024,CA,11,-62.07,D
2024,CA,12,-100.0,D
2024,CA,13,-0.09,D
2024,CA,14,-35.51,D
2024,CA,15,-46.19,D
2024,CA,16,-100.0,D
2024,CA,17,-35.33,D
2024,CA,18,-29.25,D
2024,CA,19,-38.59,D
2024,CA,20,100.0,R
2024,CA,21,-5.15,D
2024,CA,22,6.84,R
2024,CA,23,20.28,R
2024,CA,24,-25.39,D
2024,CA,25,-12.51,D
2024,CA,26,-12.11,D
2024,CA,27,-2.66,D
2024,CA,28,-29.86,D
2024,CA,29,-39.55,D
2024,CA,30,-36.75,D
2024,CA,31,-19.46,D
2024,CA,32,-32.4,D
2024,CA,33,-17.63,D
2024,CA,34,-100.0,D
2024,CA,35,-16.81,D
2024,CA,36,-37.44,D
2024,CA,37,-78.3,D
2024,CA,38,-19.68,D
2024,CA,39,-13.38,D
2024,CA,40,10.52,R
2024,CA,41,3.38,R
2024,CA,42,-36.28,D
2024,CA,43,-50.15,D
2024,CA,44,-42.75,D
2024,CA,45,-0.21,D
2024,CA,46,-26.85,D
2024,CA,47,-2.88,D
2024,CA,48,18.59,R
2024,CA,49,-4.35,D
2024,CA,50,-28.55,D
2024,CA,51,-21.39,D
2024,CA,52,-32.62,D
2024,CO,01,-54.96,D
2024,CO,02,-39.42,D
2024,CO,03,4.98,R
2024,CO,04,11.6,R
2024,CO,05,13.8,R
2024,CO,06,-20.51,D
2024,CO,07,-14.18,D
2024,CO,08,0.73,R
2024,CT,01,-25.03,D
2024,CT,02,-16.03,D
2024,CT,03,-19.33,D
2024,CT,04,-23.72,D
2024,CT,05,-4.17,D
2024,DE,01,-15.73,D
2024,FL,01,32.07,R
2024,FL,02,23.28,R
2024,FL,03,23.22,R
2024,FL,04,14.54,R
2024,FL,05,26.15,R
2024,FL,06,33.07,R
2024,FL,07,13.05,R
2024,FL,08,24.48,R
2024,FL,09,-12.55,D
2024,FL,10,-24.75,D
2024,FL,11,20.75,R
2024,FL,12,42.08,R
2024,FL,13,9.65,R
2024,FL,14,-15.36,D
2024,FL,15,12.36,R
2024,FL,16,18.96,R
2024,FL,17,27.81,R
2024,FL,18,30.61,R
2024,FL,19,32.63,R
2024,FL,21,23.65,R
2024,FL,22,-9.91,D
2024,FL,23,-4.89,D
2024,FL,24,-36.48,D
2024,FL,25,-8.96,D
2024,FL,26,41.83,R
2024,FL,27,20.75,R
2024,FL,28,29.13,R
2024,GA,01,23.97,R
2024,GA,02,-12.66,D
2024,GA,03,32.61,R
2024,GA,04,-51.17,D
2024,GA,05,-71.36,D
2024,GA,06,-49.36,D
2024,GA,07,29.7,R
2024,GA,08,37.83,R
2024,GA,09,38.01,R
2024,GA,10,26.1,R
2024,GA,11,33.76,R
2024,GA,12,20.64,R
2024,GA,13,-43.67,D
2024,GA,14,28.74,R
2024,GU,01,5.73,R
2024,HI,01,-39.72,D
2024,HI,02,-33.52,D
2024,IA,01,0.19,R
2024,IA,02,15.0,R
2024,IA,03,3.7,R
2024,IA,04,32.4,R
2024,ID,01,45.55,R
2024,ID,02,30.41,R
2024,IL,01,-31.7,D
2024,IL,02,-35.11,D
2024,IL,03,-34.57,D
2024,IL,04,-40.22,D
2024,IL,05,-37.94,D
2024,IL,06,-8.41,D
2024,IL,07,-66.56,D
2024,IL,08,-14.11,D
2024,IL,09,-36.78,D
2024,IL,10,-19.94,D
2024,IL,11,-11.18,D
2024,IL,12,48.39,R
2024,IL,13,-16.21,D
2024,IL,14,-10.21,D
2024,IL,15,99.55,R
2024,IL,16,99.94,R
2024,IL,17,-8.85,D
2024,IN,01,-8.49,D
2024,IN,02,28.13,R
2024,IN,03,33.63,R
2024,IN,04,33.9,R
2024,IN,05,18.58,R
2024,IN,06,32.24,R
2024,IN,07,-39.39,D
2024,IN,08,38.51,R
2024,IN,09,31.67,R
2024,KS,01,38.27,R
2024,KS,02,18.88,R
2024,KS,03,-10.75,D
2024,KS,04,30.1,R
2024,KY,01,49.43,R
2024,KY,02,46.2,R
2024,KY,03,-23.91,D
2024,KY,04,99.6,R
2024,KY,05,100.0,R
2024,KY,06,26.07,R
2024,MA,01,-58.01,D
2024,MA,02,-64.58,D
2024,MA,03,-72.98,D
2024,MA,04,-70.32,D
2024,MA,05,-75.5,D
2024,MA,06,-73.23,D
2024,MA,07,-81.96,D
2024,MA,08,-38.92,D
2024,MA,09,-12.49,D
2024,MD,01,22.03,R
2024,MD,02,-18.64,D
2024,MD,03,-21.42,D
2024,MD,04,-77.18,D
2024,MD,05,-35.75,D
2024,MD,06,-6.32,D
2024,MD,07,-63.09,D
2024,MD,08,-56.34,D
2024,ME,01,-21.6,D
2024,ME,02,-0.44,D
2024,MI,01,21.23,R
2024,MI,02,33.45,R
2024,MI,03,-9.89,D
2024,MI,04,11.71,R
2024,MI,05,32.92,R
2024,MI,06,-27.02,D
2024,MI,07,3.72,R
2024,MI,08,-6.64,D
2024,MI,09,37.26,R
2024,MI,10,6.13,R
2024,MI,11,-18.61,D
2024,MI,12,-44.25,D
2024,MI,13,-44.11,D
2024,MN,01,17.1,R
2024,MN,02,-13.45,D
2024,MN,03,-16.97,D
2024,MN,04,-34.67,D
2024,MN,05,-49.81,D
2024,MN,06,25.03,R
2024,MN,07,41.0,R
2024,MN,08,16.08,R
2024,MO,01,-57.56,D
2024,MO,02,12.0,R
2024,MO,03,26.01,R
2024,MO,04,44.66,R
2024,MO,05,-23.78,D
2024,MO,06,43.77,R
2024,MO,07,45.28,R
2024,MO,08,54.37,R
2024,MS,01,39.62,R
2024,MS,02,-24.03,D
2024,MS,03,100.0,R
2024,MS,04,47.9,R
2024,MT,01,7.68,R
2024,MT,02,31.98,R
2024,NC,01,-1.68,D
2024,NC,02,-34.65,D
2024,NC,03,77.38,R
2024,NC,04,-45.71,D
2024,NC,05,18.95,R
2024,NC,06,69.16,R
2024,NC,07,17.19,R
2024,NC,08,19.22,R
2024,NC,09,18.55,R
2024,NC,10,19.28,R
2024,NC,11,13.54,R
2024,NC,12,-48.04,D
2024,NC,13,17.29,R
2024,NC,14,16.13,R
2024,ND,01,38.88,R
2024,NE,01,20.21,R
2024,NE,02,1.85,R
2024,NE,03,60.84,R
2024,NH,01,-7.84,D
2024,NH,02,-5.75,D
2024,NJ,01,-17.84,D
2024,NJ,02,16.91,R
2024,NJ,03,-8.59,D
2024,NJ,04,35.73,R
2024,NJ,05,-11.28,D
2024,NJ,06,-15.73,D
2024,NJ,07,5.4,R
2024,NJ,08,-24.54,D
2024,NJ,09,-4.89,D
2024,NJ,10,-52.18,D
2024,NJ,11,-14.74,D
2024,NJ,12,-24.76,D
2024,NM,01,-12.74,D
2024,NM,02,-4.16,D
2024,NM,03,-12.57,D
2024,NV,01,-7.51,D
2024,NV,02,55.04,R
2024,NV,03,-2.74,D
2024,NV,04,-8.09,D
2024,NY,01,4.45,R
2024,NY,02,13.89,R
2024,NY,03,-6.36,D
2024,NY,04,-5.33,D
2024,NY,05,-45.83,D
2024,NY,06,-23.94,D
2024,NY,07,-29.13,D
2024,NY,08,-49.62,D
2024,NY,09,-48.06,D
2024,NY,10,-60.39,D
2024,NY,11,21.68,R
2024,NY,12,-52.67,D
2024,NY,13,-61.9,D
2024,NY,14,-31.39,D
2024,NY,15,-51.92,D
2024,NY,16,-39.65,D
2024,NY,17,1.78,R
2024,NY,18,-13.54,D
2024,NY,19,-1.55,D
2024,NY,20,-20.37,D
2024,NY,21,20.58,R
2024,NY,22,-9.89,D
2024,NY,23,21.51,R
2024,NY,24,22.11,R
2024,NY,25,-15.62,D
2024,NY,26,-27.93,D
2024,OH,01,-9.17,D
2024,OH,02,47.12,R
2024,OH,03,-41.48,D
2024,OH,04,36.92,R
2024,OH,05,35.02,R
2024,OH,06,33.48,R
2024,OH,07,14.96,R
2024,OH,08,25.62,R
2024,OH,09,-0.63,D
2024,OH,10,18.42,R
2024,OH,11,-58.69,D
2024,OH,12,37.01,R
2024,OH,13,-2.21,D
2024,OH,14,26.83,R
2024,OH,15,12.92,R
2024,OK,01,25.9,R
2024,OK,02,52.73,R
2024,OK,04,36.98,R
2024,OK,05,21.39,R
2024,OR,01,-40.53,D
2024,OR,02,31.09,R
2024,OR,03,-42.49,D
2024,OR,04,-7.77,D
2024,OR,05,-2.73,D
2024,OR,06,-6.85,D
2024,PA,01,12.81,R
2024,PA,02,-42.92,D
2024,PA,03,-100.0,D
2024,PA,04,-18.13,D
2024,PA,05,-30.58,D
2024,PA,06,-12.4,D
2024,PA,07,1.01,R
2024,PA,08,1.62,R
2024,PA,09,41.02,R
2024,PA,10,1.26,R
2024,PA,11,25.79,R
2024,PA,12,-12.82,D
2024,PA,13,48.4,R
2024,PA,14,33.15,R
2024,PA,15,42.93,R
2024,PA,16,27.31,R
2024,PA,17,-7.75,D
2024,PR,01,0.0,O
2024,RI,01,-31.03,D
2024,RI,02,-16.72,D
2024,SC,01,16.61,R
2024,SC,02,19.29,R
2024,SC,03,46.35,R
2024,SC,04,22.5,R
2024,SC,05,27.17,R
2024,SC,06,-22.78,D
2024,SC,07,29.92,R
2024,SD,01,44.09,R
2024,TN,01,58.69,R
2024,TN,02,38.52,R
2024,TN,03,38.16,R
2024,TN,04,43.19,R
2024,TN,05,17.38,R
2024,TN,06,36.0,R
2024,TN,07,21.46,R
2024,TN,08,46.75,R
2024,TN,09,-45.65,D
2024,TX,01,100.0,R
2024,TX,02,31.32,R
2024,TX,03,24.91,R
2024,TX,04,36.77,R
2024,TX,05,28.17,R
2024,TX,06,31.35,R
2024,TX,07,-22.57,D
2024,TX,08,36.43,R
2024,TX,09,-100.0,D
2024,TX,10,29.6,R
2024,TX,11,100.0,R
2024,TX,12,26.91,R
2024,TX,13,100.0,R
2024,TX,14,37.38,R
2024,TX,15,14.23,R
2024,TX,16,-19.07,D
2024,TX,17,32.7,R
2024,TX,18,-38.87,D
2024,TX,19,80.69,R
2024,TX,20,-100.0,D
2024,TX,21,25.79,R
2024,TX,22,24.25,R
2024,TX,23,24.59,R
2024,TX,24,20.6,R
2024,TX,25,99.37,R
2024,TX,26,26.4,R
2024,TX,27,32.09,R
2024,TX,28,-5.63,D
2024,TX,29,-30.58,D
2024,TX,30,-84.89,D
2024,TX,31,28.86,R
2024,TX,32,-23.49,D
2024,TX,33,-37.57,D
2024,TX,34,-2.58,D
2024,TX,35,-34.73,D
2024,TX,36,38.72,R
2024,TX,37,-50.64,D
2024,TX,38,25.5,R
2024,UT,01,31.06,R
2024,UT,02,23.77,R
2024,UT,03,32.77,R
2024,UT,04,33.21,R
2024,VA,01,12.78,R
2024,VA,02,3.84,R
2024,VA,03,-40.12,D
2024,VA,04,-34.9,D
2024,VA,05,14.99,R
2024,VA,06,28.62,R
2024,VA,07,-2.64,D
2024,VA,08,-46.86,D
2024,VA,09,45.16,R
2024,VA,10,-4.55,D
2024,VA,11,-33.82,D
2024,VI,01,-63.87,D
2024,VT,01,-30.56,D
2024,WA,01,-26.25,D
2024,WA,02,-27.97,D
2024,WA,03,-3.88,D
2024,WA,04,98.17,R
2024,WA,05,21.28,R
2024,WA,06,-13.61,D
2024,WA,07,-68.14,D
2024,WA,08,-8.15,D
2024,WA,09,-33.0,D
2024,WA,10,-17.31,D
2024,WI,01,10.19,R
2024,WI,02,-40.23,D
2024,WI,03,2.72,R
2024,WI,04,-52.36,D
2024,WI,05,28.9,R
2024,WI,06,22.57,R
2024,WI,07,27.19,R
2024,WI,08,14.65,R
